v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
25684,-75.4182350293979,40.6754798908461,joint,,,,,,SRID=4326;POINT(-75.4182350293979 40.6754798908461)
19964,-87.162251020522,48.7906304881653,joint,,,,,,SRID=4326;POINT(-87.162251020522 48.7906304881653)
30347,-95.218860742483,29.9125813910471,joint,345000;138000;138000,60,,CenterPoint Energy,,SRID=4326;POINT(-95.218860742483 29.9125813910471)
22485,-80.2962397357652,43.3774171019439,joint,230000,,,,,SRID=4326;POINT(-80.2962397357652 43.3774171019439)
12675,-99.9977625945257,48.340630488355,sub_station,,,,,,SRID=4326;POINT(-99.9977625945257 48.340630488355)
442,-98.5546966388918,43.0629582439756,substation,,,Fort Randall Substation,,,SRID=4326;POINT(-98.5546966388918 43.0629582439756)
3472,-120.150797284383,47.3756819563932,station,,,,,,SRID=4326;POINT(-120.150797284383 47.3756819563932)
29016,-79.5303889175821,35.2198154339775,merge,,,West End Substation,Carolina Power & Light Company,,SRID=4326;POINT(-79.5303889175821 35.2198154339775)
10897,-100.596510722611,50.3720671913449,sub_station,,,,,,SRID=4326;POINT(-100.596510722611 50.3720671913449)
6149,-76.8304393995564,43.0528939361584,sub_station,,,,,,SRID=4326;POINT(-76.8304393995564 43.0528939361584)
3888,-89.5296797738167,20.9107756793493,substation,,,,,,SRID=4326;POINT(-89.5296797738167 20.9107756793493)
15746,-104.228801905716,32.4576142695083,substation,,,,,,SRID=4326;POINT(-104.228801905716 32.4576142695083)
20735,-98.0754397293713,19.3985272725728,joint,,,,,,SRID=4326;POINT(-98.0754397293713 19.3985272725728)
25449,-52.8560717271582,47.5340017592869,joint,,,,,,SRID=4326;POINT(-52.8560717271582 47.5340017592869)
10086,-86.372943228243,32.356767604667,station,,,Montgomery Switching Station,Alabama Power Company,,SRID=4326;POINT(-86.372943228243 32.356767604667)
3918,-108.078533652031,36.9117597315199,station,,,,,,SRID=4326;POINT(-108.078533652031 36.9117597315199)
24819,-94.9185025434779,39.4215253664004,joint,161000,60,Platte City - Stranger Creek 161kv,,,SRID=4326;POINT(-94.9185025434779 39.4215253664004)
467,-122.239500422571,47.4671259749025,substation,,,,,,SRID=4326;POINT(-122.239500422571 47.4671259749025)
30517,-118.483077392074,34.3044141533926,joint,220000;0,60;0,3 x 220 kV + Electrode Line of HVDC Pacific DC Intertie,,,SRID=4326;POINT(-118.483077392074 34.3044141533926)
31164,-85.0200995542627,33.4285112463077,joint,500000,,,,,SRID=4326;POINT(-85.0200995542627 33.4285112463077)
28661,-76.067311899305,43.0237523698201,merge,,,,,,SRID=4326;POINT(-76.067311899305 43.0237523698201)
3634,-66.6498794006855,45.9942877999101,sub_station,,,,,,SRID=4326;POINT(-66.6498794006855 45.9942877999101)
27433,-104.214268295063,38.2002201906739,joint,,,,,,SRID=4326;POINT(-104.214268295063 38.2002201906739)
27066,-88.2407060075552,41.4935725103081,joint,,,,,,SRID=4326;POINT(-88.2407060075552 41.4935725103081)
20736,-98.0651188054089,19.3932826223796,joint,,,,,,SRID=4326;POINT(-98.0651188054089 19.3932826223796)
6964,-80.2924899083995,36.0293747265497,sub_station,,,,,,SRID=4326;POINT(-80.2924899083995 36.0293747265497)
18089,-85.2186059458082,31.6084410103548,joint,,,,,,SRID=4326;POINT(-85.2186059458082 31.6084410103548)
21552,-112.218282000575,33.5595054983682,joint,230000,60,,,,SRID=4326;POINT(-112.218282000575 33.5595054983682)
19819,-105.182697895592,39.8882471897399,joint,230000,,,,,SRID=4326;POINT(-105.182697895592 39.8882471897399)
15965,-91.7975153323387,38.7779238903871,substation,,,,,,SRID=4326;POINT(-91.7975153323387 38.7779238903871)
4564,-63.7624296424313,44.852766793713,sub_station,,,,,,SRID=4326;POINT(-63.7624296424313 44.852766793713)
2162,-76.4930388277167,37.4264097500712,sub_station,,,,,,SRID=4326;POINT(-76.4930388277167 37.4264097500712)
9733,-101.826266258168,33.5117123114038,substation,,,,,,SRID=4326;POINT(-101.826266258168 33.5117123114038)
11677,-82.4970291457179,43.0776646998702,sub_station,,,,,,SRID=4326;POINT(-82.4970291457179 43.0776646998702)
10194,-88.6768882310227,32.4146362944356,station,,,,,,SRID=4326;POINT(-88.6768882310227 32.4146362944356)
5787,-98.5931858433778,29.7949449765435,substation,138000;24900,,Fair Oaks Substation,Pedernales Electric Cooperative,,SRID=4326;POINT(-98.5931858433778 29.7949449765435)
19924,-79.9697074300479,43.0722798743806,joint,,,,,,SRID=4326;POINT(-79.9697074300479 43.0722798743806)
26212,-80.1305560817297,40.4322494551491,joint,,,,,,SRID=4326;POINT(-80.1305560817297 40.4322494551491)
956,-71.4614803940759,42.9055981776464,substation,,,,,,SRID=4326;POINT(-71.4614803940759 42.9055981776464)
9682,-92.6081289421633,47.5659220923619,sub_station,,,,,,SRID=4326;POINT(-92.6081289421633 47.5659220923619)
794,-73.4581132494512,45.5695263765516,substation,315000,,Poste de Mittal Canada Inc. (Longueuil),Mittal Canada Inc.,,SRID=4326;POINT(-73.4581132494512 45.5695263765516)
19100,-87.8445400739372,43.7110329908945,joint,345000,60,,,,SRID=4326;POINT(-87.8445400739372 43.7110329908945)
28400,-105.179172642576,40.069913259257,merge,,,,,,SRID=4326;POINT(-105.179172642576 40.069913259257)
1284,-122.155109015062,38.1980834163975,station,,,,,,SRID=4326;POINT(-122.155109015062 38.1980834163975)
15902,-87.4115472628079,31.0079130856719,substation,,,,,,SRID=4326;POINT(-87.4115472628079 31.0079130856719)
21768,-97.5456643991057,35.4643277634486,joint,,,,,,SRID=4326;POINT(-97.5456643991057 35.4643277634486)
16832,-74.1969674038388,40.5892454699259,substation,345000;138000;33000;13000,60,Fresh Kills Substation,Consolidated Edison,,SRID=4326;POINT(-74.1969674038388 40.5892454699259)
4965,-81.5374022537844,30.2663325013999,substation,230000,60,Forest Substation,JEA,,SRID=4326;POINT(-81.5374022537844 30.2663325013999)
18114,-75.1092412516247,44.55044410227,joint,,,,,,SRID=4326;POINT(-75.1092412516247 44.55044410227)
6875,-100.42567000976,48.8078195754562,sub_station,,,,,,SRID=4326;POINT(-100.42567000976 48.8078195754562)
2340,-82.5105279950869,28.1123276524447,substation,230000;69000;13000,60,Dale Mabry Substation,Tampa Electric,,SRID=4326;POINT(-82.5105279950869 28.1123276524447)
23680,-92.5911674276434,47.4339451695248,joint,,,,,,SRID=4326;POINT(-92.5911674276434 47.4339451695248)
19107,-79.6156219081046,43.7776919143953,joint,,,,,,SRID=4326;POINT(-79.6156219081046 43.7776919143953)
25749,-75.3614606949578,40.6325133800954,joint,,,,,,SRID=4326;POINT(-75.3614606949578 40.6325133800954)
8925,-82.7018042895504,43.1029784557904,station,,,,,,SRID=4326;POINT(-82.7018042895504 43.1029784557904)
13128,-122.253592862843,38.1661494026016,substation,,,,,,SRID=4326;POINT(-122.253592862843 38.1661494026016)
5235,-90.2584749344246,32.2830901116682,station,,,Robinson Road Substation,,,SRID=4326;POINT(-90.2584749344246 32.2830901116682)
29294,-121.013770468058,38.015628066356,merge,,,Bellota Substation,PG&E,,SRID=4326;POINT(-121.013770468058 38.015628066356)
23630,-109.898201229818,32.0587311145649,joint,230000,60,,,,SRID=4326;POINT(-109.898201229818 32.0587311145649)
2519,-118.557288678119,37.4378321346594,sub_station,,,,,,SRID=4326;POINT(-118.557288678119 37.4378321346594)
29966,-79.8398786970639,43.1841080177704,joint,230000,,,Hydro One,,SRID=4326;POINT(-79.8398786970639 43.1841080177704)
7544,-81.589353288114,29.6298260702843,substation,115000,60,115kV Substation,FPL,,SRID=4326;POINT(-81.589353288114 29.6298260702843)
18495,-96.3444628929982,33.2755402192214,joint,345000,60,,,,SRID=4326;POINT(-96.3444628929982 33.2755402192214)
4620,-114.160738626617,51.0103192369239,substation,,,,,,SRID=4326;POINT(-114.160738626617 51.0103192369239)
23464,-89.8094207829784,38.2544086865264,joint,345000,60,,,,SRID=4326;POINT(-89.8094207829784 38.2544086865264)
22406,-121.536887058933,39.5514190091084,joint,,,,,,SRID=4326;POINT(-121.536887058933 39.5514190091084)
20333,-86.9140005137772,41.7186429834725,joint,345000,,,,,SRID=4326;POINT(-86.9140005137772 41.7186429834725)
2452,-86.5784254742118,41.5371041105711,station,,,,,,SRID=4326;POINT(-86.5784254742118 41.5371041105711)
17910,-65.4955234527587,47.4736419747175,substation,,,,,,SRID=4326;POINT(-65.4955234527587 47.4736419747175)
20946,-104.810471076149,40.609287806214,joint,115000;230000;115000;230000,,,PRPA,,SRID=4326;POINT(-104.810471076149 40.609287806214)
2748,-81.5270564110695,30.3017542329279,substation,230000;138000;69000,60,Robinwood Substation,JEA,,SRID=4326;POINT(-81.5270564110695 30.3017542329279)
6263,-97.6270336403831,47.9476549971317,sub_station,,,,,,SRID=4326;POINT(-97.6270336403831 47.9476549971317)
17760,-81.0288092922631,49.0699285725635,substation,,,,,,SRID=4326;POINT(-81.0288092922631 49.0699285725635)
21282,-99.1811453800428,19.6370600583882,joint,230000,60,,,,SRID=4326;POINT(-99.1811453800428 19.6370600583882)
28533,-78.9712279611779,43.0928116797125,merge,,,,,,SRID=4326;POINT(-78.9712279611779 43.0928116797125)
10321,-89.8681927495771,29.868241511483,substation,,,,,,SRID=4326;POINT(-89.8681927495771 29.868241511483)
5548,-73.3734010348686,44.9905015739946,substation,,,,,,SRID=4326;POINT(-73.3734010348686 44.9905015739946)
29264,-99.7178424396148,20.2124931418872,merge,,,,,,SRID=4326;POINT(-99.7178424396148 20.2124931418872)
9156,-88.902110865277,40.4515508826525,substation,,,,,,SRID=4326;POINT(-88.902110865277 40.4515508826525)
439,-73.6165270260508,45.4281954573022,substation,315000,,,Hydro-Québec,,SRID=4326;POINT(-73.6165270260508 45.4281954573022)
31089,-81.682393443782,35.735359642751,joint,,,,,,SRID=4326;POINT(-81.682393443782 35.735359642751)
29358,-122.188417873818,47.4687033088152,merge,,,Talbot Substation;Maple Valley Substation,Puget Sound Energy,,SRID=4326;POINT(-122.188417873818 47.4687033088152)
15927,-87.2268358574687,30.5641454786612,substation,230000,60,Crist Substation,Gulf Power,,SRID=4326;POINT(-87.2268358574687 30.5641454786612)
13669,-111.887737702187,33.6201783833009,substation,,,,,,SRID=4326;POINT(-111.887737702187 33.6201783833009)
21825,-113.651887821647,53.4620118054159,joint,240000,60,,,,SRID=4326;POINT(-113.651887821647 53.4620118054159)
8896,-84.1814077457138,43.5738421976641,substation,,,Tittabawassee Substation,,,SRID=4326;POINT(-84.1814077457138 43.5738421976641)
21336,-98.4547205695828,18.8905749933036,joint,,,,,,SRID=4326;POINT(-98.4547205695828 18.8905749933036)
25114,-120.312807977822,50.659317608738,joint,,,,,,SRID=4326;POINT(-120.312807977822 50.659317608738)
20927,-87.6128819894792,41.6631860845186,joint,138000,,,,,SRID=4326;POINT(-87.6128819894792 41.6631860845186)
1875,-120.802414524543,37.7417291569072,station,,60,,,,SRID=4326;POINT(-120.802414524543 37.7417291569072)
5,-75.5181201413605,40.7131278604394,sub_station,,,Siegfried Substation,PPL Electric Utilities,,SRID=4326;POINT(-75.5181201413605 40.7131278604394)
8551,-112.693693041561,45.9516317231485,sub_station,,,,,,SRID=4326;POINT(-112.693693041561 45.9516317231485)
30984,-82.9956586674717,42.5923424560309,joint,345000,60,,,,SRID=4326;POINT(-82.9956586674717 42.5923424560309)
29495,-81.2141404877184,28.4162670011882,merge,,,Wewahootee Substation;Magnolia Ranch North Substation,Progress Energy,,SRID=4326;POINT(-81.2141404877184 28.4162670011882)
3195,-96.8081449008135,46.8804614869176,sub_station,,,,,,SRID=4326;POINT(-96.8081449008135 46.8804614869176)
21899,-90.0794270486001,32.2672541508566,joint,230000;115000;230000;115000,,115 / 230kV transmission line;230kV transmission line;115kV transmission line,,,SRID=4326;POINT(-90.0794270486001 32.2672541508566)
19969,-77.3525830799103,44.197114113434,joint,,,,,,SRID=4326;POINT(-77.3525830799103 44.197114113434)
10311,-90.8853026413874,34.6596796889004,station,,,,,,SRID=4326;POINT(-90.8853026413874 34.6596796889004)
10540,-91.1888084526144,30.4817040048543,substation,230000,60,Exxon Substation,Exxon,,SRID=4326;POINT(-91.1888084526144 30.4817040048543)
495,-122.147920334367,38.2054465257905,station,,,,,,SRID=4326;POINT(-122.147920334367 38.2054465257905)
3964,-99.6405066482619,39.1758960754089,station,,,,,,SRID=4326;POINT(-99.6405066482619 39.1758960754089)
20172,-86.8153513920309,34.7916052575382,joint,500000;161000,,Browns Ferry - Maury 500kV transmission line,TVA,,SRID=4326;POINT(-86.8153513920309 34.7916052575382)
20862,-71.7450473684936,46.6845847658798,joint,,,,,,SRID=4326;POINT(-71.7450473684936 46.6845847658798)
4755,-80.2647594520115,27.0478730113025,substation,230000,60,Bridge Substation,FPL,,SRID=4326;POINT(-80.2647594520115 27.0478730113025)
16702,-99.1802163282056,19.6388130441263,substation,,,,,,SRID=4326;POINT(-99.1802163282056 19.6388130441263)
7009,-105.381161998983,44.2852994906148,substation,,,,,,SRID=4326;POINT(-105.381161998983 44.2852994906148)
31318,-77.6249098735739,44.5710420608632,joint,,,,,,SRID=4326;POINT(-77.6249098735739 44.5710420608632)
14716,-95.126248584746,29.8201546489517,substation,138000;35000;12000,60,,CenterPoint Energy,LY,SRID=4326;POINT(-95.126248584746 29.8201546489517)
1746,-89.0913640496444,48.4958149447284,sub_station,,,,,,SRID=4326;POINT(-89.0913640496444 48.4958149447284)
30424,-119.224749414628,34.335068196423,joint,,,,,,SRID=4326;POINT(-119.224749414628 34.335068196423)
567,-84.1831677671782,40.6776835519694,substation,345000;138000,,Southwest Lima Substation,AEP,,SRID=4326;POINT(-84.1831677671782 40.6776835519694)
20964,-71.0344791702713,46.8084603825667,joint,230000,,,Hydro-Québec,2311,SRID=4326;POINT(-71.0344791702713 46.8084603825667)
6935,-97.2649233906336,35.2475287724629,sub_station,,,,,,SRID=4326;POINT(-97.2649233906336 35.2475287724629)
13466,-75.3474194880778,40.8069345413415,station,,,,,,SRID=4326;POINT(-75.3474194880778 40.8069345413415)
26048,-91.8266104808455,46.1043003051557,joint,,,,,,SRID=4326;POINT(-91.8266104808455 46.1043003051557)
8063,-106.941826957128,44.827859718466,substation,,,Sheridan Substation,,,SRID=4326;POINT(-106.941826957128 44.827859718466)
13449,-80.2992055095071,43.3770218192999,substation,,,,,,SRID=4326;POINT(-80.2992055095071 43.3770218192999)
3556,-82.8778941671321,31.5308090357412,station,,,Douglas Substation,,,SRID=4326;POINT(-82.8778941671321 31.5308090357412)
28234,-61.1315322622661,45.9779335229096,merge,,,,,,SRID=4326;POINT(-61.1315322622661 45.9779335229096)
30078,-121.738961462131,39.6731842384099,joint,230000;115000;230000,60,,WAPA,Cottonwood-Roseville,SRID=4326;POINT(-121.738961462131 39.6731842384099)
4658,-97.5163152082621,46.9591682954502,station,,,Buffalo Substation,,,SRID=4326;POINT(-97.5163152082621 46.9591682954502)
17259,-118.347488974292,34.0881431919092,substation,138000,60,,Los Angeles Department of Water and Power,,SRID=4326;POINT(-118.347488974292 34.0881431919092)
11586,-101.298268199526,20.6994488218265,substation,,,,,,SRID=4326;POINT(-101.298268199526 20.6994488218265)
1453,-94.1846831119529,39.1768408086606,substation,,,,,,SRID=4326;POINT(-94.1846831119529 39.1768408086606)
850,-77.5800708886212,38.7843365850989,station,,,,,,SRID=4326;POINT(-77.5800708886212 38.7843365850989)
1019,-81.9953248977448,33.3197670118284,station,230000,,Goshen Substation,Georgia Power,,SRID=4326;POINT(-81.9953248977448 33.3197670118284)
12878,-98.1038559260025,45.4539002057315,station,,,,,,SRID=4326;POINT(-98.1038559260025 45.4539002057315)
18853,-93.1255948632708,36.73076255842,joint,,,,,,SRID=4326;POINT(-93.1255948632708 36.73076255842)
18637,-87.1091019272425,37.4558289675028,joint,,,,,,SRID=4326;POINT(-87.1091019272425 37.4558289675028)
28244,-81.0641341101471,46.4822120138848,merge,,,,,,SRID=4326;POINT(-81.0641341101471 46.4822120138848)
16995,-91.3966424269589,39.8733814282872,substation,,,,,,SRID=4326;POINT(-91.3966424269589 39.8733814282872)
23364,-83.5263401201422,42.4967594181551,joint,345000,60,,Detroit Edison,,SRID=4326;POINT(-83.5263401201422 42.4967594181551)
18878,-82.3481349463189,38.9124970145958,joint,,,,,,SRID=4326;POINT(-82.3481349463189 38.9124970145958)
28974,-114.142591319086,48.3626831785922,merge,,,,,,SRID=4326;POINT(-114.142591319086 48.3626831785922)
12684,-98.5308167133605,48.0648672107255,sub_station,,,,,,SRID=4326;POINT(-98.5308167133605 48.0648672107255)
30962,-93.5945339604562,37.4271681853138,joint,345000;161000,60,,,,SRID=4326;POINT(-93.5945339604562 37.4271681853138)
6851,-114.03841694096,51.0264408152527,substation,,,,,,SRID=4326;POINT(-114.03841694096 51.0264408152527)
11577,-95.2505924245809,35.7716198982673,sub_station,,,,,,SRID=4326;POINT(-95.2505924245809 35.7716198982673)
